Location,Name,Description,Latitude,Longitude,Altitude,Map
"CAL Fire San Bernardino Unit, CAL Fire Southern Region, California, United States","Secluded Campsite, Mojave National Preserve","We entered the park travelling North on Kelbaker Rd.  Directly East of the Sweeney Granite Mnts Desert Research Centre (which appears on Google Maps) turn right on a dirt road near the power lines.  The road has no name.  Eventually, the road opens up to a small, fenced in camping area with a fire ring, right under a small mountain range!  The road goes off in many directions, so lots of space to explore.  A great spot for hiking, or just hanging out.  We drove in on a 2WD GMC Savanna camper van with decent clearance, but a car could easily make this trek, just go slow.  Bring water, firewood and stuff for s'mores and enjoy your private vacay in Mojave.",34.777652,-115.607618,1092.0
"Bloody Basin Road, Yavapai County, Arizona, 86333, United States",Bloody Basin Road - Agua Fria BLM,"One of the many beautiful places to wild camp on Bloody Basin Road. Quiet, amazing views! The road condition is graded. Free, no amenities.",34.266208,-112.081524,1049.0
"Giant Rock Road, San Bernardino County, California, United States",Giant Rock ,"Famous boulder, Giant Rock, supposedly the largest free-standing boulder on the planet. More than a few spots available to camp at (use ones with existing fire rings please) with expansive views of the valley floor back towards Landers. Backed by a mountain of piled boulders the area has some protection from desert winds. Pretty quiet during weeknights, a bit less quiet on weekends. Road into the area is dirt/sand (not too deep) but with long stretches of rolling terrain close together so you have to go slow or you WILL break things. Probably best for short(er) wheelbase vehicles. We got a pretty good 4G signal on AT&T here. I had good Verizon LTE - go slow avoid if raining!",34.33162,-116.388763,825.0
"Forest Road 4827, Cochise County, Arizona, United States",Dragoon mountains,"West side of the mountain range offers lots of little pull outs from the forest service road. 30-45 mins from Tombstone.
Great area. Worth the slow drive down the gravel road. I made it pretty easily in my minivan - I stayed here 5 days. Good AT&T and Verizon. Definitely need to be ok with possibly some cowpies in your camp but they don't smell. Possibly some cowbells at night but I didn't have that.",31.870341,-110.018222,1505.573116078036
"Hawk Canyon Road, San Diego County, California, United States",Hawk Canyon,"Awesome canyon in Anza Borrego state park. Not far from the slot canyon. Well marked roads, and camping areas. No fires (unless you can keep it up off the ground). No cell reception, but quiet and down out of the wind! Leave No Trace! ",33.182481,-116.206204,198.3096576400783
"Tamiami Trail, Collier County, Florida, United States",Gravel road spot ,"Little gravel spot off Highway 41 in Big Cypress NP, near a native village. It's the entrance to a private property but before the gate there is some space. Park on the side to leave the property owner some space to park, too. Highway noise, but quiet at night. Might want to try to stay out of sight from highway. Good spot. Not for huge vehicles. Tents fine! Free, level. ",25.811132,-80.881496,4.774562165141106
"Boundary Mine Road, Mohave County, Arizona, United States",Lk. Mead National Rec ,"Just off the Hwy. Far enough away to not be seen. Sign a little way in says 4x4 recommended. Not really necessary tho. 
Can see the glow of LV over the mountains. 
Next time I would go further in. 

Excellent Verizon cell service.",35.936494,-114.633565,695.3554344177246
"Uintah County, Utah, United States",Jones hole hatchery,"Wild camp about 2km from hatchery. Turn off just before no hunting sign. Couple fire rings, place for tents and cars. Deep ruts on the way in. You can't see this spot from the road. We spend here one night in the winter.",40.597007,-109.070227,1804.0
"6099, Philip Avenue, Malibu, Los Angeles County, California, 90265, United States",Street parking,Very quiet area. Good for a couple of nights. Nobody bothered us. ,34.028854,-118.834813,36.45854568481445
"AZ 66, Mohave County, Arizona, United States",Crozier Ranch - Route 66,"Lots of roomy campsites; use US Public Lands or similar app to confirm you are on BLM and not private land. Very clean. So little trash I'll be able to carry the litter out of my big campsite in one hand. Well done, previous campers. 1-2 bars of Verizon, enough for email and similar. 0 bars of T-mobile.",35.45851,-113.62618,1285.0
"3972, East Riverside Drive, Citrus County, Florida, 34434, United States","Withlacoochee River Boat Ramp, Dunnellon",Boat Ramp at the beautiful Withlacoochee River with a nice sunset. There are some homes quite close but it is absolutely quiet.,29.00051,-82.367129,14.549298310652375
"13219-13281 Bluewater Hwy, Freeport, TX 77541, USA",Freeport Beach south of Brazoria NWR,"The best beach for camping on this journey up to now. It is as nice as beach camping at Padre Island. Very clean, fine sand, smooth waves, very quiet. We had 3 miles of beach for us. Driving is no problem for a 2 WD vehicle.",29.03588,-95.17322,1.0
"Forest Road 568, Otero County, New Mexico, 88317, United States",Forest Service Road 568,There are several nice sites along the gravel forest service road.,32.972166,-105.735913,2633.400146484375
"Forest Service Rd 211-B, Charleston County, South Carolina, United States",Stills Landing - Francis Marion National Park,"Lovely quiet camping spot right on Wambaw Creek - to the left of the boat ramp drive in to either of the two spots.  Free.  Call ‭1 (843) 336-3248‬ and they will email you a permit (we never managed to get hold of them and no-one bothered us).  Or check the website to register.  Great kayaking in cypress grove. There are gators but they are really wary.  Sites are level.  Lots of dead fall firewood.  In early April - no bugs.

Late October into early November is peak time for leaf color change.  Bugs are light to mild during this time of the year.

The clearing offers some views of the night sky for star gazing.",33.177655,-79.4964,10.7
"Eddy County, New Mexico, 88268, United States",County Road 772 Intersection ,"There's a BLM road at the same intersection (it's to the north of the 4 lane road), There's one spot about 100' from the 4 lane and then plenty more up the rough BLM road.",32.205383,-104.328267,1034.4
"Mojave-Barstow Highway, California City, Kern County, California, United States",Desert Parking,"Camping among the Joshua trees a short drive off the highway. Can hear the highway noise from here, but it would be easy to follow the dirt road farther and find quiet.

Mid way point on a long trip we needed a place to sleep , run/play ball with the dog (off leash), & get back on the road quickly easily in the morning. We have a very capable off-road RV class C size (converted M1079 military truck) & pulling our little Scion car. Our RV could take all of the ruts easily but it took careful, slow, creative driving to get our little car with very little ground clearance through the ruts  to the camp site. Campsite is an fairly close but okay distance from the highway & train tracks since it was quite windy we couldn’t hear either of them. We would not have attempted getting to the site if it were muddy or with rain in the forecast because our truck would leave incredibly deep scars in the earth if it rained & our little car couldn’t have handed it.  It is in a dry lake bed & we would highly recommend avoiding it if it’s raining especially if you don’t have 4x4. If it is dry, with careful driving, we believe any camper, van or even passenger car could make it. It was exactly what we needed! ",35.01928,-118.05129,735.0
"RM3144, San Bernardino County, California, United States",Trona Pinnacles,"Free BLM boondocking site at the Trona Pinnacles. Sites located all around Pinnacles driving loop. Road is ok - can be a bit Rocky, but you don't need 4x4. There is an ok pit toilet - bring your own TP. Beautiful landscape. ",35.617699,-117.374027,502.0
"598, Ocean Avenue, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90402, United States",Street near beach,"Just a street where u can park for free as long as u want. You also can stay for overnight. Noisy at the day and quiet at night. Really nothing special but ok for one night and during the day. Walk distance to beach: 5 min. 
We stayed with our RV and had no issues. ",34.028962,-118.514208,36.81563186645508
"Unnamed Road, Texas, USA","Williams Road to Gypsum Dunes, Dell City",Wild Camping in the desert along Wilson Road leading to the Gypsum Dunes of Guadelupe Mountains National Park. Absolutely quiet with a nice view of the mountains. 2 very usable bars with att and a small mimo antenna facing west. Nothing on my Verizon cell.,31.92111,-105.07944,1066.0
"State Rte 233, Reserve, NM 87830, USA","Eagle Peak Road, Gila National Forest",Wild Camping in Gila National Forest at Eagle Peak Road near Reserve. Absolutely quiet. Great view.,33.73111,-108.71944,1866.0
"Forest Service Rd 525, Yavapai County, Arizona, 86340, United States",Just off FR 525,"The sites on FR 525 are all packed at this time, took this road just off and up a bit and found seclusion. The road is bumpy but I did it in a 03 Ford E-150 Campervan, nice spot with a fire pit. Verizon is hit and miss but getting some 3G/LTE. Also allot of day traffic during the day on the FR 525 as it's a main road to the ruins a few miles up, so this gets you off that a bit.",34.880873,-111.912558,1330.0
"Kleberg County, Texas, United States",north padre free camping,nice place. dogs off leash fine light colored sand. no skeeters. just a few campers. hard packed sand is fine to drive any vehicle. ,27.485357,-97.270055,2.829482453465097
"Socorro County, New Mexico, United States",Polvadera,"Great free spot on BLM land south of Sevilleta National Wildlife Refuge. It is up a hill off the road (turn at approximately 34.2238062, -106.9424321 to go uphill to the spot) leading to San Lorenzo Canyon. As you go up the hill you will see a few fire rings, but the best site is at the top. Beautiful view and very private, only saw a few other campers while we were here and they were miles away. Great data signal! There is an unmarked trail leading from the site over the hills. We followed it until it petered out. I don't think big rigs could get up this hill, but if you follow other spur roads from that main road that leads to San Lorenzo Canyon, you can find lots of other sites. The Canyon is maybe a 3-mile walk from this site.",34.221011,-106.945988,1505.0
"16, Shearer Avenue, Bisbee, Cochise County, Arizona, 85603, United States",Public Parking in Bisbee,"About 5 spots that are not too tilted. Free, just off the main drag of Bisbee. Guests of hotels are sometimes directed here for parking, so odd vehicles not unexpected. We ""stealth camped"" in what is clearly a camper here for one night. Plenty of public bathrooms nearby.",31.442684,-109.915543,1604.0
